dataset,model,runtime_minutes,test_f1,test_conf_matrix,test_roc_curve,test_prc_curve,learning_curves_loss,learning_curves_f1,train_conf_matrix,val_conf_matrix,learning_curves_acc,learning_curves_precision,learning_curves_recall,test_acc,test_precision,test_recall,test_loss,val_acc,val_precision,val_recall,val_f1,val_loss,train_acc,train_precision,train_recall,train_f1,train_loss,Patience,freezed_layers,embedding,grid_runtime_minutes,num_combinations,val_roc_curve,val_prc_curve,train_roc_curve,train_prc_curve,best_params,TP,FN,FP,TN,recall_positive,precision_positive,f1_positive,recall_negative,precision_negative,f1_negative,test_macro_recall,test_macro_f1,test_weighted_recall,test_weighted_f1,ROC_area,data_augmentation,tamaño_dataset,balance
original_3886_118,rnn_lstm,1.37258886496226,0.553158700466156,/home/froh/FinalProject/Matriz_Confusin__-_Test_rnn_lstm_original_3886_118.jpg,/home/froh/FinalProject/Curva_ROC_-_Test_rnn_lstm_original_3886_118.jpg,/home/froh/FinalProject/Curva_Precision-Recall_-_Test_rnn_lstm_original_3886_118.jpg,/home/froh/FinalProject/learningcurve_rnn_lstm_original_3886_118_train_loss_valid_loss.png,/home/froh/FinalProject/learningcurve_rnn_lstm_original_3886_118_train_f1_valid_f1.png,/home/froh/FinalProject/Matriz_Confusin__-_Entrenamiento_rnn_lstm_original_3886_118.jpg,/home/froh/FinalProject/Matriz_Confusin__-_Validacin_rnn_lstm_original_3886_118.jpg,/home/froh/FinalProject/learningcurve_rnn_lstm_original_3886_118_train_acc_valid_acc.png,/home/froh/FinalProject/learningcurve_rnn_lstm_original_3886_118_train_precision_valid_precision.png,/home/froh/FinalProject/learningcurve_rnn_lstm_original_3886_118_train_recall_valid_recall.png,0.534155011177063,0.6868020296096802,0.534155011177063,0.2402673214673996,0.5612596273422241,0.6537132859230042,0.5612596273422241,0.5852532386779785,0.2676860988140106,1.0,1.0,1.0,1.0,3.849370841635391e-05,10.0,0.0,,,,,,,,,2,26,3,959,0.0714285714285714,0.4,0.1212121212121212,0.9968814968814969,0.9736040609137055,0.9851052901900358,0.5341550341550342,0.5531587057010785,0.9707070707070709,0.9606719480371252,0.77,00 original data,00. 3785 - 117,00. original
original_3886_118,rnn_gru,0.9548288822174072,0.5816115736961365,/home/froh/FinalProject/Matriz_Confusin__-_Test_rnn_gru_original_3886_118.jpg,/home/froh/FinalProject/Curva_ROC_-_Test_rnn_gru_original_3886_118.jpg,/home/froh/FinalProject/Curva_Precision-Recall_-_Test_rnn_gru_original_3886_118.jpg,/home/froh/FinalProject/learningcurve_rnn_gru_original_3886_118_train_loss_valid_loss.png,/home/froh/FinalProject/learningcurve_rnn_gru_original_3886_118_train_f1_valid_f1.png,/home/froh/FinalProject/Matriz_Confusin__-_Entrenamiento_rnn_gru_original_3886_118.jpg,/home/froh/FinalProject/Matriz_Confusin__-_Validacin_rnn_gru_original_3886_118.jpg,/home/froh/FinalProject/learningcurve_rnn_gru_original_3886_118_train_acc_valid_acc.png,/home/froh/FinalProject/learningcurve_rnn_gru_original_3886_118_train_precision_valid_precision.png,/home/froh/FinalProject/learningcurve_rnn_gru_original_3886_118_train_recall_valid_recall.png,0.5651915669441223,0.612679660320282,0.5651915669441223,0.1154553517699241,0.5210794806480408,0.7358793020248413,0.5210794806480408,0.5325179100036621,0.2278278917074203,1.0,1.0,1.0,1.0,1.7547605239087716e-05,10.0,0.0,,,,,,,,,4,24,12,950,0.1428571428571428,0.25,0.1818181818181818,0.9875259875259876,0.9753593429158112,0.981404958677686,0.5651915651915652,0.5816115702479339,0.9636363636363636,0.9587903831705484,0.86,00 original data,00. 3785 - 117,00. original
balanced_2500_sinonimos,bert,19.83491524457932,0.7101298570632935,/home/froh/FinalProject/Matriz_Confusin__-_Test_bert_balanced_2500_sinonimos.jpg,/home/froh/FinalProject/Curva_ROC_-_Test_bert_balanced_2500_sinonimos.jpg,/home/froh/FinalProject/Curva_Precision-Recall_-_Test_bert_balanced_2500_sinonimos.jpg,/home/froh/FinalProject/learningcurve_bert_balanced_2500_sinonimos_train_loss_valid_loss.png,/home/froh/FinalProject/learningcurve_bert_balanced_2500_sinonimos_train_f1_valid_f1.png,/home/froh/FinalProject/Matriz_Confusin__-_Entrenamiento_bert_balanced_2500_sinonimos.jpg,/home/froh/FinalProject/Matriz_Confusin__-_Validacin_bert_balanced_2500_sinonimos.jpg,/home/froh/FinalProject/learningcurve_bert_balanced_2500_sinonimos_train_acc_valid_acc.png,/home/froh/FinalProject/learningcurve_bert_balanced_2500_sinonimos_train_precision_valid_precision.png,/home/froh/FinalProject/learningcurve_bert_balanced_2500_sinonimos_train_recall_valid_recall.png,0.7064894437789917,0.7139148712158203,0.7064894437789917,0.1584260761737823,0.994897961616516,0.993990421295166,0.994897961616516,0.994412899017334,0.0229466129094362,1.0,1.0,1.0,1.0,7.15834103175439e-05,10.0,0.0,,,,,,,,,12,16,15,947,0.4285714285714285,0.4444444444444444,0.4363636363636363,0.9844074844074844,0.9833852544132918,0.9838961038961038,0.7064894564894565,0.7101298701298701,0.9686868686868688,0.9684103371376098,0.94,02 sinónimos,06. 2500 - 2500,03. balanced
balanced_2500_sinonimos,roberta,19.83251303831736,0.701945960521698,/home/froh/FinalProject/Matriz_Confusin__-_Test_roberta_balanced_2500_sinonimos.jpg,/home/froh/FinalProject/Curva_ROC_-_Test_roberta_balanced_2500_sinonimos.jpg,/home/froh/FinalProject/Curva_Precision-Recall_-_Test_roberta_balanced_2500_sinonimos.jpg,/home/froh/FinalProject/learningcurve_roberta_balanced_2500_sinonimos_train_loss_valid_loss.png,/home/froh/FinalProject/learningcurve_roberta_balanced_2500_sinonimos_train_f1_valid_f1.png,/home/froh/FinalProject/Matriz_Confusin__-_Entrenamiento_roberta_balanced_2500_sinonimos.jpg,/home/froh/FinalProject/Matriz_Confusin__-_Validacin_roberta_balanced_2500_sinonimos.jpg,/home/froh/FinalProject/learningcurve_roberta_balanced_2500_sinonimos_train_acc_valid_acc.png,/home/froh/FinalProject/learningcurve_roberta_balanced_2500_sinonimos_train_precision_valid_precision.png,/home/froh/FinalProject/learningcurve_roberta_balanced_2500_sinonimos_train_recall_valid_recall.png,0.7054499387741089,0.6985719203948975,0.7054499387741089,0.1487254798412323,0.9928570985794068,0.991626799106598,0.9928570985794068,0.9921809434890748,0.0286788754165172,1.0,1.0,1.0,1.0,0.0001120876331697,10.0,0.0,,,,,,,,,12,16,17,945,0.4285714285714285,0.4137931034482758,0.4210526315789473,0.9823284823284824,0.9833506763787722,0.9828393135725428,0.7054499554499555,0.7019459725757451,0.9666666666666668,0.966950397314138,0.91,02 sinónimos,06. 2500 - 2500,03. balanced
balanced_2500_sinonimos,rnn_lstm,1.3784398635228474,0.6468909978866577,/home/froh/FinalProject/Matriz_Confusin__-_Test_rnn_lstm_balanced_2500_sinonimos.jpg,/home/froh/FinalProject/Curva_ROC_-_Test_rnn_lstm_balanced_2500_sinonimos.jpg,/home/froh/FinalProject/Curva_Precision-Recall_-_Test_rnn_lstm_balanced_2500_sinonimos.jpg,/home/froh/FinalProject/learningcurve_rnn_lstm_balanced_2500_sinonimos_train_loss_valid_loss.png,/home/froh/FinalProject/learningcurve_rnn_lstm_balanced_2500_sinonimos_train_f1_valid_f1.png,/home/froh/FinalProject/Matriz_Confusin__-_Entrenamiento_rnn_lstm_balanced_2500_sinonimos.jpg,/home/froh/FinalProject/Matriz_Confusin__-_Validacin_rnn_lstm_balanced_2500_sinonimos.jpg,/home/froh/FinalProject/learningcurve_rnn_lstm_balanced_2500_sinonimos_train_acc_valid_acc.png,/home/froh/FinalProject/learningcurve_rnn_lstm_balanced_2500_sinonimos_train_precision_valid_precision.png,/home/froh/FinalProject/learningcurve_rnn_lstm_balanced_2500_sinonimos_train_recall_valid_recall.png,0.6045441031455994,0.7614912986755371,0.6045441031455994,0.222946360707283,0.994897961616516,0.993990421295166,0.994897961616516,0.994412899017334,0.0317969769239425,1.0,1.0,1.0,1.0,7.58372834752663e-06,10.0,0.0,,,,,,,,,6,22,5,957,0.2142857142857142,0.5454545454545454,0.3076923076923076,0.9948024948024948,0.9775280898876404,0.9860896445131374,0.6045441045441046,0.6468909761027225,0.9727272727272728,0.9669026491283058,0.83,02 sinónimos,06. 2500 - 2500,03. balanced
balanced_2500_sinonimos,rnn_gru,1.1053676048914591,0.610966682434082,/home/froh/FinalProject/Matriz_Confusin__-_Test_rnn_gru_balanced_2500_sinonimos.jpg,/home/froh/FinalProject/Curva_ROC_-_Test_rnn_gru_balanced_2500_sinonimos.jpg,/home/froh/FinalProject/Curva_Precision-Recall_-_Test_rnn_gru_balanced_2500_sinonimos.jpg,/home/froh/FinalProject/learningcurve_rnn_gru_balanced_2500_sinonimos_train_loss_valid_loss.png,/home/froh/FinalProject/learningcurve_rnn_gru_balanced_2500_sinonimos_train_f1_valid_f1.png,/home/froh/FinalProject/Matriz_Confusin__-_Entrenamiento_rnn_gru_balanced_2500_sinonimos.jpg,/home/froh/FinalProject/Matriz_Confusin__-_Validacin_rnn_gru_balanced_2500_sinonimos.jpg,/home/froh/FinalProject/learningcurve_rnn_gru_balanced_2500_sinonimos_train_acc_valid_acc.png,/home/froh/FinalProject/learningcurve_rnn_gru_balanced_2500_sinonimos_train_precision_valid_precision.png,/home/froh/FinalProject/learningcurve_rnn_gru_balanced_2500_sinonimos_train_recall_valid_recall.png,0.5703890919685364,0.8211382627487183,0.5703890919685364,0.2141749262809753,0.9959183931350708,0.9951807260513306,0.9959183931350708,0.9955295324325562,0.0226724613457918,1.0,1.0,1.0,1.0,8.656250429339707e-06,10.0,0.0,,,,,,,,,4,24,2,960,0.1428571428571428,0.6666666666666666,0.2352941176470588,0.997920997920998,0.975609756097561,0.986639260020555,0.5703890703890704,0.6109666888338069,0.9737373737373738,0.9653890943776684,0.79,02 sinónimos,06. 2500 - 2500,03. balanced
balanced_2500_insert_BERT,bert,24.6238011320432,0.6914286017417908,/home/froh/FinalProject/Matriz_Confusin__-_Test_bert_balanced_2500_insert_BERT.jpg,/home/froh/FinalProject/Curva_ROC_-_Test_bert_balanced_2500_insert_BERT.jpg,/home/froh/FinalProject/Curva_Precision-Recall_-_Test_bert_balanced_2500_insert_BERT.jpg,/home/froh/FinalProject/learningcurve_bert_balanced_2500_insert_BERT_train_loss_valid_loss.png,/home/froh/FinalProject/learningcurve_bert_balanced_2500_insert_BERT_train_f1_valid_f1.png,/home/froh/FinalProject/Matriz_Confusin__-_Entrenamiento_bert_balanced_2500_insert_BERT.jpg,/home/froh/FinalProject/Matriz_Confusin__-_Validacin_bert_balanced_2500_insert_BERT.jpg,/home/froh/FinalProject/learningcurve_bert_balanced_2500_insert_BERT_train_acc_valid_acc.png,/home/froh/FinalProject/learningcurve_bert_balanced_2500_insert_BERT_train_precision_valid_precision.png,/home/froh/FinalProject/learningcurve_bert_balanced_2500_insert_BERT_train_recall_valid_recall.png,0.6881125569343567,0.6948771476745605,0.6881125569343567,0.14360411465168,0.9877755641937256,0.9881739616394044,0.9877755641937256,0.9878738522529602,0.052807904779911,1.0,1.0,1.0,1.0,6.899501022417098e-05,10.0,0.0,,,,,,,,,11,17,16,946,0.3928571428571428,0.4074074074074074,0.3999999999999999,0.9833679833679834,0.9823468328141224,0.9828571428571428,0.6881125631125631,0.6914285714285714,0.9666666666666668,0.9663722943722944,0.92,04 insert BERT,06. 2500 - 2500,03. balanced
balanced_2500_insert_BERT,roberta,22.88466529051463,0.6995036005973816,/home/froh/FinalProject/Matriz_Confusin__-_Test_roberta_balanced_2500_insert_BERT.jpg,/home/froh/FinalProject/Curva_ROC_-_Test_roberta_balanced_2500_insert_BERT.jpg,/home/froh/FinalProject/Curva_Precision-Recall_-_Test_roberta_balanced_2500_insert_BERT.jpg,/home/froh/FinalProject/learningcurve_roberta_balanced_2500_insert_BERT_train_loss_valid_loss.png,/home/froh/FinalProject/learningcurve_roberta_balanced_2500_insert_BERT_train_f1_valid_f1.png,/home/froh/FinalProject/Matriz_Confusin__-_Entrenamiento_roberta_balanced_2500_insert_BERT.jpg,/home/froh/FinalProject/Matriz_Confusin__-_Validacin_roberta_balanced_2500_insert_BERT.jpg,/home/froh/FinalProject/learningcurve_roberta_balanced_2500_insert_BERT_train_acc_valid_acc.png,/home/froh/FinalProject/learningcurve_roberta_balanced_2500_insert_BERT_train_precision_valid_precision.png,/home/froh/FinalProject/learningcurve_roberta_balanced_2500_insert_BERT_train_recall_valid_recall.png,0.6891520619392395,0.711191713809967,0.6891520619392395,0.1498566269874572,0.9877550601959229,0.98828125,0.9877550601959229,0.987872838973999,0.0575568936765193,1.0,1.0,1.0,1.0,0.0001349439407931,10.0,0.0,,,,,,,,,11,17,14,948,0.3928571428571428,0.44,0.4150943396226415,0.9854469854469856,0.9823834196891192,0.9839128178515828,0.6891520641520642,0.6995035787371121,0.9686868686868688,0.9678250225077338,0.92,04 insert BERT,06. 2500 - 2500,03. balanced
balanced_2500_insert_BERT,rnn_lstm,2.342986249923706,0.6637693643569946,/home/froh/FinalProject/Matriz_Confusin__-_Test_rnn_lstm_balanced_2500_insert_BERT.jpg,/home/froh/FinalProject/Curva_ROC_-_Test_rnn_lstm_balanced_2500_insert_BERT.jpg,/home/froh/FinalProject/Curva_Precision-Recall_-_Test_rnn_lstm_balanced_2500_insert_BERT.jpg,/home/froh/FinalProject/learningcurve_rnn_lstm_balanced_2500_insert_BERT_train_loss_valid_loss.png,/home/froh/FinalProject/learningcurve_rnn_lstm_balanced_2500_insert_BERT_train_f1_valid_f1.png,/home/froh/FinalProject/Matriz_Confusin__-_Entrenamiento_rnn_lstm_balanced_2500_insert_BERT.jpg,/home/froh/FinalProject/Matriz_Confusin__-_Validacin_rnn_lstm_balanced_2500_insert_BERT.jpg,/home/froh/FinalProject/learningcurve_rnn_lstm_balanced_2500_insert_BERT_train_acc_valid_acc.png,/home/froh/FinalProject/learningcurve_rnn_lstm_balanced_2500_insert_BERT_train_precision_valid_precision.png,/home/froh/FinalProject/learningcurve_rnn_lstm_balanced_2500_insert_BERT_train_recall_valid_recall.png,0.6218814849853516,0.7584835886955261,0.6218814849853516,0.268174797296524,0.9938775300979614,0.994071125984192,0.9938775300979614,0.993937849998474,0.0392882525920867,1.0,1.0,1.0,1.0,2.2497113150166115e-06,10.0,0.0,,,,,,,,,7,21,6,956,0.25,0.5384615384615384,0.3414634146341463,0.9937629937629938,0.978505629477994,0.9860752965446106,0.621881496881497,0.6637693555893784,0.9727272727272728,0.967843849379466,0.8,04 insert BERT,06. 2500 - 2500,03. balanced
balanced_2500_insert_BERT,rnn_gru,1.1495608965555826,0.63511723279953,/home/froh/FinalProject/Matriz_Confusin__-_Test_rnn_gru_balanced_2500_insert_BERT.jpg,/home/froh/FinalProject/Curva_ROC_-_Test_rnn_gru_balanced_2500_insert_BERT.jpg,/home/froh/FinalProject/Curva_Precision-Recall_-_Test_rnn_gru_balanced_2500_insert_BERT.jpg,/home/froh/FinalProject/learningcurve_rnn_gru_balanced_2500_insert_BERT_train_loss_valid_loss.png,/home/froh/FinalProject/learningcurve_rnn_gru_balanced_2500_insert_BERT_train_f1_valid_f1.png,/home/froh/FinalProject/Matriz_Confusin__-_Entrenamiento_rnn_gru_balanced_2500_insert_BERT.jpg,/home/froh/FinalProject/Matriz_Confusin__-_Validacin_rnn_gru_balanced_2500_insert_BERT.jpg,/home/froh/FinalProject/learningcurve_rnn_gru_balanced_2500_insert_BERT_train_acc_valid_acc.png,/home/froh/FinalProject/learningcurve_rnn_gru_balanced_2500_insert_BERT_train_precision_valid_precision.png,/home/froh/FinalProject/learningcurve_rnn_gru_balanced_2500_insert_BERT_train_recall_valid_recall.png,0.6029848456382751,0.7030152082443237,0.6029848456382751,0.1963032186031341,0.9908367395401,0.9910752773284912,0.9908367395401,0.9909064173698424,0.0472676120698452,1.0,1.0,1.0,1.0,7.607839052070631e-06,10.0,0.0,,,,,,,,,6,22,8,954,0.2142857142857142,0.4285714285714285,0.2857142857142857,0.9916839916839916,0.9774590163934426,0.9845201238390092,0.6029848529848529,0.6351172047766476,0.9696969696969696,0.96475591831629,0.9,04 insert BERT,06. 2500 - 2500,03. balanced
balanced_2500_substitute_BERT,bert,19.053781112035114,0.6819502115249634,/home/froh/FinalProject/Matriz_Confusin__-_Test_bert_balanced_2500_substitute_BERT.jpg,/home/froh/FinalProject/Curva_ROC_-_Test_bert_balanced_2500_substitute_BERT.jpg,/home/froh/FinalProject/Curva_Precision-Recall_-_Test_bert_balanced_2500_substitute_BERT.jpg,/home/froh/FinalProject/learningcurve_bert_balanced_2500_substitute_BERT_train_loss_valid_loss.png,/home/froh/FinalProject/learningcurve_bert_balanced_2500_substitute_BERT_train_f1_valid_f1.png,/home/froh/FinalProject/Matriz_Confusin__-_Entrenamiento_bert_balanced_2500_substitute_BERT.jpg,/home/froh/FinalProject/Matriz_Confusin__-_Validacin_bert_balanced_2500_substitute_BERT.jpg,/home/froh/FinalProject/learningcurve_bert_balanced_2500_substitute_BERT_train_acc_valid_acc.png,/home/froh/FinalProject/learningcurve_bert_balanced_2500_substitute_BERT_train_precision_valid_precision.png,/home/froh/FinalProject/learningcurve_bert_balanced_2500_substitute_BERT_train_recall_valid_recall.png,0.7659637928009033,0.6417378783226013,0.7659637928009033,0.2496055364608764,0.9817346930503844,0.982017993927002,0.9817346930503844,0.9818121790885924,0.1085833683609962,1.0,1.0,1.0,1.0,7.617750816280022e-05,10.0,0.0,,,,,,,,,16,12,38,924,0.5714285714285714,0.2962962962962963,0.3902439024390244,0.9604989604989606,0.9871794871794872,0.9736564805057956,0.7659637659637659,0.68195019147241,0.9494949494949496,0.9571559227422908,0.94,03 substitute BERT,06. 2500 - 2500,03. balanced
balanced_2500_substitute_BERT,roberta,26.20892431338628,0.6352247595787048,/home/froh/FinalProject/Matriz_Confusin__-_Test_roberta_balanced_2500_substitute_BERT.jpg,/home/froh/FinalProject/Curva_ROC_-_Test_roberta_balanced_2500_substitute_BERT.jpg,/home/froh/FinalProject/Curva_Precision-Recall_-_Test_roberta_balanced_2500_substitute_BERT.jpg,/home/froh/FinalProject/learningcurve_roberta_balanced_2500_substitute_BERT_train_loss_valid_loss.png,/home/froh/FinalProject/learningcurve_roberta_balanced_2500_substitute_BERT_train_f1_valid_f1.png,/home/froh/FinalProject/Matriz_Confusin__-_Entrenamiento_roberta_balanced_2500_substitute_BERT.jpg,/home/froh/FinalProject/Matriz_Confusin__-_Validacin_roberta_balanced_2500_substitute_BERT.jpg,/home/froh/FinalProject/learningcurve_roberta_balanced_2500_substitute_BERT_train_acc_valid_acc.png,/home/froh/FinalProject/learningcurve_roberta_balanced_2500_substitute_BERT_train_precision_valid_precision.png,/home/froh/FinalProject/learningcurve_roberta_balanced_2500_substitute_BERT_train_recall_valid_recall.png,0.7240124940872192,0.6018155813217163,0.7240124940872192,0.2638306021690368,0.976693868637085,0.9769255518913268,0.976693868637085,0.9767608046531676,0.113640509545803,1.0,1.0,1.0,1.0,0.0001182671985588,10.0,0.0,,,,,,,,,14,14,50,912,0.5,0.21875,0.3043478260869565,0.948024948024948,0.9848812095032398,0.9661016949152542,0.724012474012474,0.6352247605011054,0.9353535353535354,0.9473854238776862,0.89,03 substitute BERT,06. 2500 - 2500,03. balanced
balanced_2500_substitute_BERT,rnn_lstm,1.37161971728007,0.6768102645874023,/home/froh/FinalProject/Matriz_Confusin__-_Test_rnn_lstm_balanced_2500_substitute_BERT.jpg,/home/froh/FinalProject/Curva_ROC_-_Test_rnn_lstm_balanced_2500_substitute_BERT.jpg,/home/froh/FinalProject/Curva_Precision-Recall_-_Test_rnn_lstm_balanced_2500_substitute_BERT.jpg,/home/froh/FinalProject/learningcurve_rnn_lstm_balanced_2500_substitute_BERT_train_loss_valid_loss.png,/home/froh/FinalProject/learningcurve_rnn_lstm_balanced_2500_substitute_BERT_train_f1_valid_f1.png,/home/froh/FinalProject/Matriz_Confusin__-_Entrenamiento_rnn_lstm_balanced_2500_substitute_BERT.jpg,/home/froh/FinalProject/Matriz_Confusin__-_Validacin_rnn_lstm_balanced_2500_substitute_BERT.jpg,/home/froh/FinalProject/learningcurve_rnn_lstm_balanced_2500_substitute_BERT_train_acc_valid_acc.png,/home/froh/FinalProject/learningcurve_rnn_lstm_balanced_2500_substitute_BERT_train_precision_valid_precision.png,/home/froh/FinalProject/learningcurve_rnn_lstm_balanced_2500_substitute_BERT_train_recall_valid_recall.png,0.6860335469245911,0.6685559749603271,0.6860335469245911,0.2464853823184967,0.9704082012176514,0.9725897908210754,0.9704082012176514,0.9706615209579468,0.1858541667461395,1.0,1.0,1.0,1.0,9.236773621523753e-06,10.0,0.0,,,,,,,,,11,17,20,942,0.3928571428571428,0.3548387096774194,0.3728813559322034,0.9792099792099792,0.9822732012513036,0.980739198334201,0.6860335610335611,0.6768102771332022,0.9626262626262626,0.9635472593571748,0.81,03 substitute BERT,06. 2500 - 2500,03. balanced
balanced_2500_substitute_BERT,rnn_gru,1.247389014561971,0.6077607274055481,/home/froh/FinalProject/Matriz_Confusin__-_Test_rnn_gru_balanced_2500_substitute_BERT.jpg,/home/froh/FinalProject/Curva_ROC_-_Test_rnn_gru_balanced_2500_substitute_BERT.jpg,/home/froh/FinalProject/Curva_Precision-Recall_-_Test_rnn_gru_balanced_2500_substitute_BERT.jpg,/home/froh/FinalProject/learningcurve_rnn_gru_balanced_2500_substitute_BERT_train_loss_valid_loss.png,/home/froh/FinalProject/learningcurve_rnn_gru_balanced_2500_substitute_BERT_train_f1_valid_f1.png,/home/froh/FinalProject/Matriz_Confusin__-_Entrenamiento_rnn_gru_balanced_2500_substitute_BERT.jpg,/home/froh/FinalProject/Matriz_Confusin__-_Validacin_rnn_gru_balanced_2500_substitute_BERT.jpg,/home/froh/FinalProject/learningcurve_rnn_gru_balanced_2500_substitute_BERT_train_acc_valid_acc.png,/home/froh/FinalProject/learningcurve_rnn_gru_balanced_2500_substitute_BERT_train_precision_valid_precision.png,/home/froh/FinalProject/learningcurve_rnn_gru_balanced_2500_substitute_BERT_train_recall_valid_recall.png,0.5840882062911987,0.6548718214035034,0.5840882062911987,0.2419139891862869,0.9755918383598328,0.9764007329940796,0.9755918383598328,0.9757408499717712,0.1198677197098732,1.0,1.0,1.0,1.0,7.85129850555677e-06,10.0,0.0,,,,,,,,,5,23,10,952,0.1785714285714285,0.3333333333333333,0.2325581395348837,0.9896049896049895,0.9764102564102564,0.9829633453794528,0.5840882090882091,0.6077607424571683,0.9666666666666668,0.9617397638000104,0.83,03 substitute BERT,06. 2500 - 2500,03. balanced
balanced_2500_sentence_GPT2,bert,30.113473852475483,0.591613233089447,/home/froh/FinalProject/Matriz_Confusin__-_Test_bert_balanced_2500_sentence_GPT2.jpg,/home/froh/FinalProject/Curva_ROC_-_Test_bert_balanced_2500_sentence_GPT2.jpg,/home/froh/FinalProject/Curva_Precision-Recall_-_Test_bert_balanced_2500_sentence_GPT2.jpg,/home/froh/FinalProject/learningcurve_bert_balanced_2500_sentence_GPT2_train_loss_valid_loss.png,/home/froh/FinalProject/learningcurve_bert_balanced_2500_sentence_GPT2_train_f1_valid_f1.png,/home/froh/FinalProject/Matriz_Confusin__-_Entrenamiento_bert_balanced_2500_sentence_GPT2.jpg,/home/froh/FinalProject/Matriz_Confusin__-_Validacin_bert_balanced_2500_sentence_GPT2.jpg,/home/froh/FinalProject/learningcurve_bert_balanced_2500_sentence_GPT2_train_acc_valid_acc.png,/home/froh/FinalProject/learningcurve_bert_balanced_2500_sentence_GPT2_train_precision_valid_precision.png,/home/froh/FinalProject/learningcurve_bert_balanced_2500_sentence_GPT2_train_recall_valid_recall.png,0.7836723923683167,0.5701884627342224,0.7836723923683167,0.6924577355384827,0.9878775477409364,0.9878775477409364,0.9878775477409364,0.9878775477409364,0.0711687356233596,1.0,1.0,1.0,1.0,6.901055894559249e-05,10.0,0.0,,,,,,,,,19,9,107,855,0.6785714285714286,0.1507936507936507,0.2467532467532467,0.8887733887733887,0.9895833333333334,0.936473165388828,0.7836724086724087,0.5916132060710374,0.8828282828282829,0.9169659353668116,0.91,05 sentence GPT2,06. 2500 - 2500,03. balanced
balanced_2500_sentence_GPT2,roberta,38.22372685670853,0.6311995387077332,/home/froh/FinalProject/Matriz_Confusin__-_Test_roberta_balanced_2500_sentence_GPT2.jpg,/home/froh/FinalProject/Curva_ROC_-_Test_roberta_balanced_2500_sentence_GPT2.jpg,/home/froh/FinalProject/Curva_Precision-Recall_-_Test_roberta_balanced_2500_sentence_GPT2.jpg,/home/froh/FinalProject/learningcurve_roberta_balanced_2500_sentence_GPT2_train_loss_valid_loss.png,/home/froh/FinalProject/learningcurve_roberta_balanced_2500_sentence_GPT2_train_f1_valid_f1.png,/home/froh/FinalProject/Matriz_Confusin__-_Entrenamiento_roberta_balanced_2500_sentence_GPT2.jpg,/home/froh/FinalProject/Matriz_Confusin__-_Validacin_roberta_balanced_2500_sentence_GPT2.jpg,/home/froh/FinalProject/learningcurve_roberta_balanced_2500_sentence_GPT2_train_acc_valid_acc.png,/home/froh/FinalProject/learningcurve_roberta_balanced_2500_sentence_GPT2_train_precision_valid_precision.png,/home/froh/FinalProject/learningcurve_roberta_balanced_2500_sentence_GPT2_train_recall_valid_recall.png,0.7534897327423096,0.5959851741790771,0.7534897327423096,0.4034810066223144,0.9858775734901428,0.9858458042144777,0.9858775734901428,0.9858576655387878,0.0715666264295578,0.9997498989105223,0.9997447729110718,0.9997498989105223,0.9997472763061525,0.0022985874675214,10.0,0.0,,,,,,,,,16,12,62,900,0.5714285714285714,0.2051282051282051,0.3018867924528302,0.9355509355509356,0.986842105263158,0.96051227321238,0.7534897534897536,0.6311995328326051,0.9252525252525252,0.9418844818373624,0.9,05 sentence GPT2,06. 2500 - 2500,03. balanced
balanced_2500_sentence_GPT2,rnn_lstm,1.2859928011894226,0.5975391864776611,/home/froh/FinalProject/Matriz_Confusin__-_Test_rnn_lstm_balanced_2500_sentence_GPT2.jpg,/home/froh/FinalProject/Curva_ROC_-_Test_rnn_lstm_balanced_2500_sentence_GPT2.jpg,/home/froh/FinalProject/Curva_Precision-Recall_-_Test_rnn_lstm_balanced_2500_sentence_GPT2.jpg,/home/froh/FinalProject/learningcurve_rnn_lstm_balanced_2500_sentence_GPT2_train_loss_valid_loss.png,/home/froh/FinalProject/learningcurve_rnn_lstm_balanced_2500_sentence_GPT2_train_f1_valid_f1.png,/home/froh/FinalProject/Matriz_Confusin__-_Entrenamiento_rnn_lstm_balanced_2500_sentence_GPT2.jpg,/home/froh/FinalProject/Matriz_Confusin__-_Validacin_rnn_lstm_balanced_2500_sentence_GPT2.jpg,/home/froh/FinalProject/learningcurve_rnn_lstm_balanced_2500_sentence_GPT2_train_acc_valid_acc.png,/home/froh/FinalProject/learningcurve_rnn_lstm_balanced_2500_sentence_GPT2_train_precision_valid_precision.png,/home/froh/FinalProject/learningcurve_rnn_lstm_balanced_2500_sentence_GPT2_train_recall_valid_recall.png,0.5683100819587708,0.6877551078796387,0.5683100819587708,0.2226802408695221,0.9949183464050292,0.9949971437454224,0.9949183464050292,0.9949486255645752,0.0358784385025501,1.0,1.0,1.0,1.0,7.302309313672595e-06,10.0,0.0,,,,,,,,,4,24,6,956,0.1428571428571428,0.4,0.2105263157894736,0.9937629937629938,0.9755102040816328,0.984552008238929,0.5683100683100684,0.5975391620142013,0.9696969696969696,0.9626603724928838,0.84,05 sentence GPT2,06. 2500 - 2500,03. balanced
